en~PN-105R1~2014-09-02.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2014-09-02</td><td tabindex=""-1"">PN-105R1</td><td tabindex=""-1"">ARCHIVED: Procurement Complexity Levels, Risk Assessment and Approval Authorities</td><td tabindex=""-1"">2014-4</td><td tabindex=""-1"">No change</td></tr>"
en~PN-106~2013-01-28.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2013-01-28</td><td tabindex=""-1"">PN-106</td><td tabindex=""-1"">ARCHIVED: Security Requirements in Contracting</td><td tabindex=""-1"">N/A</td><td tabindex=""-1"">N/A</td></tr>"
en~PN-106R1~2022-05-02.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2022-05-02</td><td tabindex=""-1"">PN-106R1</td><td tabindex=""-1"">Policy updates on contract security</td><td tabindex=""-1"">2022-3</td><td tabindex=""-1"">2022-4</td></tr>"
en~PN-107~2012-11-09.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2012-11-09</td><td tabindex=""-1"">PN-107</td><td tabindex=""-1"">ARCHIVED: Integrity Provisions</td><td tabindex=""-1"">2012-4</td><td tabindex=""-1"">2012-3</td></tr>"
en~PN-107R1~2015-07-03.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2015-07-03</td><td tabindex=""-1"">PN-107R1</td><td tabindex=""-1"">ARCHIVED: New Integrity Regime</td><td tabindex=""-1"">N/A</td><td tabindex=""-1"">2015-3</td></tr>"
en~PN-107R2~2016-04-04.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-04-04</td><td tabindex=""-1"">PN-107R2</td><td tabindex=""-1"">Update to the Integrity Regime</td><td tabindex=""-1"">2016-2</td><td tabindex=""-1"">2016-2</td></tr>"
en~PN-107U1~2014-03-01.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2014-03-01</td><td tabindex=""-1"">PN-107U1</td><td tabindex=""-1"">ARCHIVED: Integrity Provisions - PN-107U1</td><td tabindex=""-1"">2014-1</td><td tabindex=""-1"">2014-1</td></tr>"
en~PN-108~2013-03-07.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2013-03-07</td><td tabindex=""-1"">PN-108</td><td tabindex=""-1"">Transition to Harmonized Sales Tax in Prince Edward Island, Payment of the Quebec Sales Tax (QST) and Re-implementation of the Provincial Sales Tax in British Columbia (Revised)</td><td tabindex=""-1"">N/A</td><td tabindex=""-1"">2013-3</td></tr>"
en~PN-109~2014-03-13.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2014-03-13</td><td tabindex=""-1"">PN-109</td><td tabindex=""-1"">ARCHIVED: Defence Procurement Strategy</td><td tabindex=""-1"">2014-2</td><td tabindex=""-1"">2014-2</td></tr>"
en~PN-109U1~2014-03-13.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2014-03-13</td><td tabindex=""-1"">PN-109U1</td><td tabindex=""-1"">ARCHIVED: Defence Procurement Strategy: Procurement Review</td><td tabindex=""-1"">2014-2</td><td tabindex=""-1"">2014-2</td></tr>"
en~PN-109U2~2014-03-13.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2014-03-13</td><td tabindex=""-1"">PN-109U2</td><td tabindex=""-1"">ARCHIVED: Defence Procurement Strategy: Canadian Content Policy</td><td tabindex=""-1"">2014-2</td><td tabindex=""-1"">2014-2</td></tr>"
en~PN-10R~1996-05-13.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">1996-05-13</td><td tabindex=""-1"">PN-10R</td><td tabindex=""-1"">ARCHIVED: New Departmental Name</td><td tabindex=""-1"">N/A</td><td tabindex=""-1"">1998-3</td></tr>"
en~PN-11~1996-08-29.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">1996-08-29</td><td tabindex=""-1"">PN-11</td><td tabindex=""-1"">ARCHIVED: Vendor Performance Policy</td><td tabindex=""-1"">N/A</td><td tabindex=""-1"">1996-2</td></tr>"
en~PN-111~2016-01-28.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-01-28</td><td tabindex=""-1"">PN-111</td><td tabindex=""-1"">ARCHIVED: Public–Private Partnership (P3) Procurement Approach</td><td tabindex=""-1"">2016-1</td><td tabindex=""-1"">No change</td></tr>"
en~PN-112~2016-08-19.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-08-19</td><td tabindex=""-1"">PN-112</td><td tabindex=""-1"">Electronic signatures on contractual documents</td><td tabindex=""-1"">2017-1</td><td tabindex=""-1"">No change</td></tr>"
en~PN-113~2015-11-28.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2015-11-28</td><td tabindex=""-1"">PN-113</td><td tabindex=""-1"">ARCHIVED: Canada’s response to the Syrian Refugee Resettlement</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">No change</td></tr>"
en~PN-113U1~2015-12-08.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2015-12-08</td><td tabindex=""-1"">PN-113U1</td><td tabindex=""-1"">ARCHIVED: Canada's Response to the Syrian Refugee Resettlement: Clarification of Limits</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">No change</td></tr>"
en~PN-114~2016-01-28.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-01-28</td><td tabindex=""-1"">PN-114</td><td tabindex=""-1"">ARCHIVED: Acquisition cards and electronic payment instruments</td><td tabindex=""-1"">2016-1</td><td tabindex=""-1"">2016-1</td></tr>"
en~PN-116~2016-07-01.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-07-01</td><td tabindex=""-1"">PN-116</td><td tabindex=""-1"">Increase of Harmonized Sales Tax rate in New Brunswick and Newfoundland and Labrador</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">No change</td></tr>"
en~PN-117~2016-06-09.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-06-09</td><td tabindex=""-1"">PN-117</td><td tabindex=""-1"">ARCHIVED: Certifications, declarations and proofs</td><td tabindex=""-1"">2017-1</td><td tabindex=""-1"">No change</td></tr>"
en~PN-117U~2016-10-05.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-10-05</td><td tabindex=""-1"">PN-117U</td><td tabindex=""-1"">Certifications, declarations and proofs: further clarifications to exceptions list</td><td tabindex=""-1"">2017-1</td><td tabindex=""-1"">No change</td></tr>"
en~PN-118~2016-10-19.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-10-19</td><td tabindex=""-1"">PN-118</td><td tabindex=""-1"">Defence Procurement - Sustainment Initiative</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">No change</td></tr>"
en~PN-119~2016-10-01.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2016-10-01</td><td tabindex=""-1"">PN-119</td><td tabindex=""-1"">Increase of Harmonized Sales Tax rate in Prince Edward Island</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">No change</td></tr>"
en~PN-11R~1996-09-24.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">1996-09-24</td><td tabindex=""-1"">PN-11R</td><td tabindex=""-1"">ARCHIVED: Vendor Performance Policy</td><td tabindex=""-1"">1997-1</td><td tabindex=""-1"">1997-1</td></tr>"
en~PN-11R1~2010-11-04.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2010-11-04</td><td tabindex=""-1"">PN-11R1</td><td tabindex=""-1"">ARCHIVED: Vendor Performance Policy</td><td tabindex=""-1"">N/A</td><td tabindex=""-1"">N/A</td></tr>"
en~PN-11R2~2011-06-29.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2011-06-29</td><td tabindex=""-1"">PN-11R2</td><td tabindex=""-1"">ARCHIVED: Vendor Performance Policy (now the Vendor Performance Corrective Measure Policy)</td><td tabindex=""-1"">2012-3</td><td tabindex=""-1"">N/A</td></tr>"
en~PN-11R3~2012-10-25.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2012-10-25</td><td tabindex=""-1"">PN-11R3</td><td tabindex=""-1"">ARCHIVED: Vendor Performance Corrective Measure Policy</td><td tabindex=""-1"">2012-3</td><td tabindex=""-1"">N/A</td></tr>"
en~PN-11R4~2015-12-23.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2015-12-23</td><td tabindex=""-1"">PN-11R4</td><td tabindex=""-1"">ARCHIVED: Vendor Performance Corrective Measure Policy</td><td tabindex=""-1"">2016-1</td><td tabindex=""-1"">No change</td></tr>"
en~PN-12~1996-10-16.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">1996-10-16</td><td tabindex=""-1"">PN-12</td><td tabindex=""-1"">ARCHIVED: Revision of Canadian Content Policy Clauses</td><td tabindex=""-1"">1996-3</td><td tabindex=""-1"">1997-1</td></tr>"
en~PN-120~2017-03-27.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2017-03-27</td><td tabindex=""-1"">PN-120</td><td tabindex=""-1"">ARCHIVED: Non-competitive process for requirements below $25 000</td><td tabindex=""-1"">2017-1</td><td tabindex=""-1"">No change</td></tr>"
en~PN-121~2017-06-21.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2017-06-21</td><td tabindex=""-1"">PN-121</td><td tabindex=""-1"">Considering the Acquisition Card as a Call-up Instrument under Standing Offers and Supply Arrangements</td><td tabindex=""-1"">2017-3</td><td tabindex=""-1"">2017-3</td></tr>"
en~PN-122~2017-09-21.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2017-09-21</td><td tabindex=""-1"">PN-122</td><td tabindex=""-1"">Canada-European Union Comprehensive Free Trade Agreement (CETA)</td><td tabindex=""-1"">2017-4</td><td tabindex=""-1"">2017-4</td></tr>"
en~PN-123~2017-07-17.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2017-07-17</td><td tabindex=""-1"">PN-123</td><td tabindex=""-1"">Policy on the Phased Bid Compliance Process</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">No change</td></tr>"
en~PN-123U1~2022-10-20.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2022-10-20</td><td tabindex=""-1"">PN-123U1</td><td tabindex=""-1"">Policy on the Phased Bid Compliance Process</td><td tabindex=""-1"">2022-3</td><td tabindex=""-1"">No change</td></tr>"
en~PN-124~2017-10-24.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2017-10-24</td><td tabindex=""-1"">PN-124</td><td tabindex=""-1"">Interim pricing measure (IPM) for pricing practices not addressed by PWGSC’s profit policy</td><td tabindex=""-1"">2017-5</td><td tabindex=""-1"">2017-5</td></tr>"
en~PN-125~2017-07-01.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2017-07-01</td><td tabindex=""-1"">PN-125</td><td tabindex=""-1"">Replacement of the Agreement on Internal Trade (AIT) and entry into force of the Canadian Free Trade Agreement (CFTA)</td><td tabindex=""-1"">2017-2</td><td tabindex=""-1"">2017-2</td></tr>"
en~PN-126~2017-10-24.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2017-10-24</td><td tabindex=""-1"">PN-126</td><td tabindex=""-1"">Price certification and audit services provided by foreign governments</td><td tabindex=""-1"">2017-5</td><td tabindex=""-1"">2017-5</td></tr>"
en~PN-127~2018-04-17.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2018-04-17</td><td tabindex=""-1"">PN-127</td><td tabindex=""-1"">Travel Directive and Incidentals</td><td tabindex=""-1"">2018-1</td><td tabindex=""-1"">2018-1</td></tr>"
en~PN-128~2018-01-02.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2018-01-02</td><td tabindex=""-1"">PN-128</td><td tabindex=""-1"">ARCHIVED: Additional delivery method for suppliers to National Capital Region's Bid Receiving Unit (Headquarters) – Canada Post Corporation's epost Connect service</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">No change</td></tr>"
en~PN-128R1~2018-05-22.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2018-05-22</td><td tabindex=""-1"">PN-128R1</td><td tabindex=""-1"">Additional delivery method for suppliers to Bid Receiving Units: Canada Post Corporation's epost Connect service</td><td tabindex=""-1"">2018-1</td><td tabindex=""-1"">2018-1</td></tr>"
en~PN-128U1~2019-03-04.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2019-03-04</td><td tabindex=""-1"">PN-128U1</td><td tabindex=""-1"">Reception method by epost Connect service: Updates to Standard Procurement Templates and Standard Instructions</td><td tabindex=""-1"">2018-2</td><td tabindex=""-1"">2019-1</td></tr>"
en~PN-128U2~2022-03-29.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2022-03-29</td><td tabindex=""-1"">PN-128U2</td><td tabindex=""-1"">Reception Method by Canada Post Corporation’s (CPC) Connect Service: Updates to Standard Procurement Templates and Standard Instructions</td><td tabindex=""-1"">2022-1</td><td tabindex=""-1"">2022-1</td></tr>"
en~PN-12R~2002-03-21.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2002-03-21</td><td tabindex=""-1"">PN-12R</td><td tabindex=""-1"">ARCHIVED: Canadian Content Policy</td><td tabindex=""-1"">2002-1</td><td tabindex=""-1"">2002-1</td></tr>"
en~PN-13~1996-10-21.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">1996-10-21</td><td tabindex=""-1"">PN-13</td><td tabindex=""-1"">ARCHIVED: Negotiation and Re-tendering of Procurements - NAFTA and/or WTO-AGP</td><td tabindex=""-1"">1996-3</td><td tabindex=""-1"">N/A</td></tr>"
en~PN-130~2018-11-01.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2018-11-01</td><td tabindex=""-1"">PN-130</td><td tabindex=""-1"">Transition to the e-Procurement Solution (EPS): Interim clauses for new RFSOs and RFSAs</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">No change</td></tr>"
en~PN-131~2018-07-16.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2018-07-16</td><td tabindex=""-1"">PN-131</td><td tabindex=""-1"">Canadian Collaborative Procurement Initiative for Standing Offers</td><td tabindex=""-1"">2018-2</td><td tabindex=""-1"">2018-2</td></tr>"
en~PN-132~2018-09-07.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2018-09-07</td><td tabindex=""-1"">PN-132</td><td tabindex=""-1"">Requirements for the ethical procurement of apparel</td><td tabindex=""-1"">No change</td><td tabindex=""-1"">2018-2</td></tr>"
en~PN-133~2020-05-04.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2020-05-04</td><td tabindex=""-1"">PN-133</td><td tabindex=""-1"">Policy on Cost Accounting Practices Submission</td><td tabindex=""-1"">2020-1</td><td tabindex=""-1"">2020-1</td></tr>"
en~PN-135~2018-11-08.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2018-11-08</td><td tabindex=""-1"">PN-135</td><td tabindex=""-1"">Publishing Standing Offers and Supply Arrangements on the SOSA App</td><td tabindex=""-1"">2018-2</td><td tabindex=""-1"">No change</td></tr>"
en~PN-135U1~2022-07-21.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2022-07-21</td><td tabindex=""-1"">PN-135U1</td><td tabindex=""-1"">Publishing protected information in the SOSA App</td><td tabindex=""-1"">2022-3</td><td tabindex=""-1"">No change</td></tr>"
en~PN-136~2018-12-30.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2018-12-30</td><td tabindex=""-1"">PN-136</td><td tabindex=""-1"">Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP)</td><td tabindex=""-1"">2019-1</td><td tabindex=""-1"">2019-1</td></tr>"
en~PN-137~2020-05-04.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2020-05-04</td><td tabindex=""-1"">PN-137</td><td tabindex=""-1"">Changes to Acquisitions Program (AP) Contracting Limits and Amendments to the Government Contracts Regulations</td><td tabindex=""-1"">2020-1</td><td tabindex=""-1"">2020-1</td></tr>"
en~PN-138~2020-05-04.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2020-05-04</td><td tabindex=""-1"">PN-138</td><td tabindex=""-1"">Changes to the Procurement Review Policy</td><td tabindex=""-1"">2020-1</td><td tabindex=""-1"">2020-1</td></tr>"
en~PN-139~2019-12-20.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2019-12-20</td><td tabindex=""-1"">PN-139</td><td tabindex=""-1"">ARCHIVED: Directive on Government Contracts, Including Real Property Leases, in the Nunavut Settlement Area</td><td tabindex=""-1"">2019-3</td><td tabindex=""-1"">No change</td></tr>"
en~PN-139R1~2022-04-01.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2022-04-01</td><td tabindex=""-1"">PN-139R1</td><td tabindex=""-1"">Directive on Government Contracts, Including Real Property Leases, in the Nunavut Settlement Area (NSA)</td><td tabindex=""-1"">2022-1</td><td tabindex=""-1"">2022-1</td></tr>"
en~PN-14~1996-12-30.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">1996-12-30</td><td tabindex=""-1"">PN-14</td><td tabindex=""-1"">ARCHIVED: Shipbuilding, Repair, Refit and Modernization Policy</td><td tabindex=""-1"">2003-2</td><td tabindex=""-1"">1997-2</td></tr>"
en~PN-140~2020-05-08.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2020-05-08</td><td tabindex=""-1"">PN-140</td><td tabindex=""-1"">New Information Management/Information Technology (IM/IT) Commodity Grouping (CG) Public Cloud Software as a Service (SaaS) (related to Limitation of Liability)</td><td tabindex=""-1"">2020-1</td><td tabindex=""-1"">2020-1</td></tr>"
en~PN-142~2020-10-21.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2020-10-21</td><td tabindex=""-1"">PN-142</td><td tabindex=""-1"">New procurement requirements for accessibility</td><td tabindex=""-1"">2020-3</td><td tabindex=""-1"">No change</td></tr>"
en~PN-143~2021-05-20.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2021-05-20</td><td tabindex=""-1"">PN-143</td><td tabindex=""-1"">Update to Foreign Military Sales (FMS) processes</td><td tabindex=""-1"">2021-2</td><td tabindex=""-1"">No change</td></tr>"
en~PN-144~2020-07-30.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2020-07-30</td><td tabindex=""-1"">PN-144</td><td tabindex=""-1"">Canadian Content Policy: Conditionally limited evaluation clause</td><td tabindex=""-1"">2020-3</td><td tabindex=""-1"">2020-3</td></tr>"
en~PN-145~2020-06-17.txt,"<tr data-child-content='[here]'><td tabindex=""-1""></td><td tabindex=""-1"">2020-06-17</td><td tabindex=""-1"">PN-145</td><td tabindex=""-1"">New Standard Procurement Template clauses on bid challenge, recourse mechanisms and dispute resolution</td><td tabindex=""-1"">2020-2</td><td tabindex=""-1"">2020-2</td></tr>"
